alert_id,transaction_id,alert_timestamp,rule_triggered,risk_score,reviewer_status,resolution
ALT-20fe2027,TXN-5eee46d3,2025-05-03 05:42:30,High Value,70,Closed,Unresolved
ALT-c135cea3,TXN-6a9a8adc,2025-10-26 05:10:21,Impossible Travel,52,Unassigned,False Positive (Legit)
ALT-f999a048,TXN-679f3734,2025-04-14 23:28:50,Impossible Travel,95,In Review,Unresolved
ALT-839f2260,TXN-f9335c9d,2025-05-20 14:49:01,Impossible Travel,64,In Review,Unresolved
ALT-b1b2559d,TXN-161a85cc,2025-01-16 03:24:52,High Value,90,In Review,Unresolved
ALT-8a3f533a,TXN-f52f7cf1,2025-11-30 12:58:00,Impossible Travel,72,Unassigned,Unresolved
ALT-5ccf5826,TXN-37d29df0,2025-01-22 20:37:31,High Value,78,Unassigned,False Positive (Legit)
ALT-027f3b80,TXN-beffd258,2025-07-02 09:31:22,High Value,77,Closed,False Positive (Legit)
ALT-2b734dc9,TXN-4ac55656,2025-07-31 20:25:09,High Value,96,Unassigned,False Positive (Legit)
ALT-f4fca424,TXN-1ccc2116,2025-06-03 08:10:49,High Velocity,71,In Review,False Positive (Legit)
ALT-624f7760,TXN-5d956fdd,2025-03-30 10:01:51,High Velocity,52,Closed,Unresolved
ALT-707e888c,TXN-bd797c2c,2025-12-14 13:08:05,High Velocity,56,Closed,False Positive (Legit)
ALT-5ed3085b,TXN-d8a3f943,2025-06-08 22:34:22,VPN Detected,81,Closed,False Positive (Legit)
ALT-a795d595,TXN-0f570988,2025-05-18 08:24:45,VPN Detected,93,Unassigned,False Positive (Legit)
ALT-b6af3a8d,TXN-ed3b544d,2025-07-29 04:12:26,High Value,80,In Review,False Positive (Legit)
ALT-fb922176,TXN-babfdc51,2025-04-30 16:05:54,High Value,56,In Review,Unresolved
ALT-9d83a086,TXN-60c1332c,2025-03-06 09:13:05,High Velocity,52,In Review,True Positive (Fraud)
ALT-79390701,TXN-3fd6c217,2025-02-23 04:06:25,High Value,84,In Review,Unresolved
ALT-dd515426,TXN-137ec068,2025-04-13 17:13:05,High Value,90,Closed,True Positive (Fraud)
ALT-f3c1b7d3,TXN-90d64b34,2025-07-29 22:30:53,VPN Detected,84,In Review,Unresolved
ALT-bc5db01a,TXN-1a7f88ad,2025-09-09 05:16:28,Impossible Travel,84,Closed,True Positive (Fraud)
ALT-57c956d1,TXN-b0bc0a80,2025-06-15 18:25:00,VPN Detected,59,Closed,True Positive (Fraud)
ALT-3bb30819,TXN-573d21e3,2025-09-13 19:28:40,VPN Detected,61,Unassigned,False Positive (Legit)
ALT-16462b20,TXN-0ea5f2f7,2025-06-08 01:34:08,High Velocity,61,In Review,False Positive (Legit)
ALT-2fd4a3b6,TXN-b22e0674,2025-02-12 19:14:34,VPN Detected,81,In Review,True Positive (Fraud)
ALT-7ac8d921,TXN-b3d5ba5d,2025-11-07 01:23:29,High Value,55,In Review,False Positive (Legit)
ALT-91b490ec,TXN-a3ceaa6d,2025-10-12 20:29:48,Impossible Travel,84,Unassigned,Unresolved
ALT-8a56a4f8,TXN-619c9a8c,2025-10-17 07:21:30,VPN Detected,95,In Review,False Positive (Legit)
ALT-4e9bd055,TXN-d5c5e84b,2025-03-29 09:44:09,High Value,76,Closed,Unresolved
ALT-67c3f8b2,TXN-acf1cc6a,2025-03-27 20:55:26,VPN Detected,83,In Review,True Positive (Fraud)
ALT-ffd8d415,TXN-e8d6b790,2025-07-13 02:11:12,Impossible Travel,53,Closed,Unresolved
ALT-4df7e09c,TXN-ba321439,2025-11-01 02:05:46,Impossible Travel,76,Closed,False Positive (Legit)
ALT-73073371,TXN-a803a929,2025-10-07 06:50:21,High Velocity,63,Unassigned,True Positive (Fraud)
ALT-27ecbaa6,TXN-36e45e80,2025-04-06 11:01:23,VPN Detected,89,In Review,False Positive (Legit)
ALT-984f3a1b,TXN-8e4f9762,2025-04-18 17:05:42,High Value,95,Closed,True Positive (Fraud)
ALT-1aa4efba,TXN-519e5f7c,2025-09-06 05:52:18,High Velocity,79,In Review,False Positive (Legit)
ALT-e5b47ffa,TXN-486ba84a,2025-11-15 00:48:08,High Value,91,Closed,Unresolved
ALT-b0afe851,TXN-4ae29587,2025-10-28 14:57:18,VPN Detected,65,In Review,False Positive (Legit)
ALT-45782f86,TXN-919b8593,2025-01-26 06:51:36,High Velocity,67,In Review,False Positive (Legit)
ALT-4df4dfde,TXN-52bcd3f0,2025-10-08 01:42:20,Impossible Travel,99,Closed,Unresolved
ALT-8d6cab3e,TXN-e3b71ff9,2025-06-07 14:19:50,High Value,58,Closed,True Positive (Fraud)
ALT-2d35debc,TXN-b190f2a3,2025-12-06 07:15:16,VPN Detected,62,In Review,Unresolved
ALT-c23ee964,TXN-1c63989b,2025-11-24 13:02:47,Impossible Travel,63,Closed,True Positive (Fraud)
ALT-90a1d6fa,TXN-ee142f0d,2025-11-13 17:46:02,High Velocity,93,In Review,True Positive (Fraud)
ALT-806ac392,TXN-095de1e0,2025-11-09 13:33:48,Impossible Travel,50,Closed,False Positive (Legit)
ALT-8de692c9,TXN-2f71284d,2025-06-06 11:49:38,VPN Detected,50,Closed,True Positive (Fraud)
ALT-ed870efd,TXN-878039fc,2025-12-25 03:20:45,High Velocity,72,In Review,False Positive (Legit)
ALT-1d79e84d,TXN-5117e263,2025-07-02 16:43:38,High Value,74,In Review,True Positive (Fraud)
ALT-c6486f50,TXN-e560761f,2025-10-01 22:00:28,Impossible Travel,77,Closed,Unresolved
ALT-ac69367b,TXN-a08dbbc2,2025-08-08 00:43:49,VPN Detected,73,Unassigned,Unresolved
ALT-8f2edde1,TXN-9117fa22,2025-06-15 03:53:18,High Value,57,Unassigned,False Positive (Legit)
ALT-6c1e291f,TXN-97257207,2025-08-04 13:30:04,VPN Detected,72,Closed,True Positive (Fraud)
ALT-81f3c2d0,TXN-417ca338,2025-04-06 16:50:49,VPN Detected,70,In Review,False Positive (Legit)
ALT-91ca46bc,TXN-beba5083,2025-07-29 10:58:18,High Value,86,Closed,True Positive (Fraud)
ALT-abef1137,TXN-f843ea33,2025-04-09 13:25:18,Impossible Travel,70,In Review,False Positive (Legit)
ALT-26681d3e,TXN-62950f0b,2025-05-10 11:21:20,VPN Detected,92,In Review,Unresolved
ALT-ecd45c2a,TXN-ee5f9de7,2025-01-05 16:58:35,VPN Detected,53,In Review,Unresolved
ALT-794d27aa,TXN-fd15a049,2025-12-02 16:37:35,VPN Detected,81,In Review,False Positive (Legit)
ALT-bd049d93,TXN-d8ffd45e,2025-10-16 17:06:26,High Velocity,73,In Review,Unresolved
ALT-db63258e,TXN-59bbeb85,2025-05-17 05:07:47,High Value,95,Closed,Unresolved
ALT-e85467e4,TXN-a0af91a7,2025-07-07 22:34:04,High Value,88,In Review,Unresolved
ALT-0bcf8f1a,TXN-df184ca1,2025-03-07 09:27:34,High Value,76,Closed,Unresolved
ALT-83805d1c,TXN-7f7e1fa8,2025-09-30 10:20:47,Impossible Travel,74,Closed,False Positive (Legit)
ALT-fa066e0b,TXN-57e6fe4e,2025-11-24 19:50:51,High Velocity,80,Unassigned,True Positive (Fraud)
ALT-840c9690,TXN-f54d38c9,2025-08-04 16:17:35,Impossible Travel,65,Unassigned,Unresolved
ALT-df6ddf1d,TXN-08e5ac4d,2025-12-11 15:57:33,High Velocity,66,Closed,True Positive (Fraud)
ALT-87d90611,TXN-13481b7a,2025-10-03 16:02:33,High Velocity,62,Closed,False Positive (Legit)
ALT-0b12cad9,TXN-9d07cbb3,2025-10-16 07:30:06,High Value,63,Closed,True Positive (Fraud)
ALT-19072a12,TXN-e91c953f,2025-06-15 05:07:52,VPN Detected,64,Closed,Unresolved
ALT-b782f8b0,TXN-b6cdcee2,2025-11-24 04:36:56,High Velocity,96,Unassigned,False Positive (Legit)
ALT-fec5b443,TXN-d63f0044,2025-06-27 08:40:34,High Velocity,76,Closed,True Positive (Fraud)
ALT-1b7247a5,TXN-2f4d0472,2025-04-24 19:06:25,Impossible Travel,65,Unassigned,False Positive (Legit)
ALT-138e3b0d,TXN-6a391629,2025-03-01 23:19:47,High Velocity,68,Unassigned,False Positive (Legit)
ALT-661de351,TXN-b9a0a42b,2025-11-01 06:46:51,VPN Detected,52,In Review,False Positive (Legit)
ALT-3fe68742,TXN-5a1a76aa,2025-05-27 17:21:55,High Velocity,79,Unassigned,True Positive (Fraud)
ALT-9c7e6aef,TXN-4072089e,2025-06-12 10:11:04,High Value,73,Unassigned,False Positive (Legit)
ALT-f9ed6be8,TXN-b0a59d8f,2025-04-30 06:04:33,High Value,96,Unassigned,True Positive (Fraud)
ALT-fca38938,TXN-90232390,2025-04-10 11:21:02,High Velocity,82,In Review,False Positive (Legit)
ALT-053f9940,TXN-89b7b3f2,2025-09-01 18:10:11,High Value,70,In Review,False Positive (Legit)
ALT-b1f67e58,TXN-061c1f18,2025-09-13 19:46:35,High Value,76,Unassigned,Unresolved
ALT-ab649640,TXN-ec4d5f33,2025-02-06 10:00:33,High Value,88,In Review,False Positive (Legit)
ALT-2ae79abe,TXN-285763b0,2025-01-02 12:12:27,VPN Detected,54,In Review,Unresolved
ALT-ea938a29,TXN-a579cef3,2025-07-08 19:35:38,Impossible Travel,74,Closed,True Positive (Fraud)
ALT-6c5b433d,TXN-e8543ea1,2025-10-21 09:28:39,Impossible Travel,83,Unassigned,False Positive (Legit)
ALT-0d02b8af,TXN-8495a081,2025-04-13 02:21:01,High Value,94,Unassigned,False Positive (Legit)
ALT-2aa73dcc,TXN-293dd82b,2025-11-05 19:15:19,Impossible Travel,57,Closed,Unresolved
ALT-4a2f3dd0,TXN-7589274f,2025-07-19 12:16:41,High Value,69,Unassigned,Unresolved
ALT-d58f4f40,TXN-362823f4,2025-07-06 01:41:36,High Value,98,Closed,Unresolved
ALT-b4803ce5,TXN-54178f83,2025-09-19 07:25:17,High Velocity,67,Unassigned,Unresolved
ALT-d79780e9,TXN-6e4d0bbb,2025-07-03 11:23:47,VPN Detected,80,In Review,False Positive (Legit)
ALT-d7d93a6a,TXN-14ca5f8f,2025-12-05 20:53:53,Impossible Travel,82,Unassigned,True Positive (Fraud)
ALT-e1d5b58f,TXN-904bc0c9,2025-11-09 17:32:32,High Value,60,Unassigned,True Positive (Fraud)
ALT-73d96c96,TXN-d40c42cd,2025-05-09 11:15:07,Impossible Travel,51,Unassigned,False Positive (Legit)
ALT-d3103fae,TXN-845d2cd1,2025-11-28 20:31:15,VPN Detected,81,Closed,True Positive (Fraud)
ALT-011e1b7b,TXN-c7b23455,2025-07-22 08:02:42,Impossible Travel,69,In Review,False Positive (Legit)
ALT-da0e67ce,TXN-48cdbe5c,2025-12-26 21:42:16,VPN Detected,73,In Review,Unresolved
ALT-fc5437de,TXN-90886986,2025-05-06 02:25:51,High Value,52,In Review,Unresolved
ALT-d25333fd,TXN-ff05396f,2025-03-20 22:25:13,Impossible Travel,73,Closed,Unresolved
ALT-a64da66d,TXN-b6e36af8,2025-08-19 18:45:50,Impossible Travel,57,In Review,True Positive (Fraud)
ALT-07c4dbe7,TXN-9cb2ff6e,2025-05-01 09:33:58,High Value,96,Unassigned,True Positive (Fraud)
ALT-d52b3ebe,TXN-9690b2d7,2025-03-28 05:09:52,Impossible Travel,50,Unassigned,True Positive (Fraud)
ALT-b027275c,TXN-21404a86,2025-06-21 17:22:48,High Velocity,94,In Review,False Positive (Legit)
ALT-ad167a19,TXN-e36cc74d,2025-05-13 16:39:01,High Velocity,53,Closed,Unresolved
ALT-5e40a4e1,TXN-6cd6be0d,2025-01-16 23:16:09,High Velocity,50,Closed,True Positive (Fraud)
ALT-a1d75864,TXN-7788e967,2025-09-19 01:21:09,Impossible Travel,90,Unassigned,False Positive (Legit)
ALT-d54f0478,TXN-fda5c05f,2025-04-16 16:47:41,VPN Detected,96,In Review,Unresolved
ALT-5230e798,TXN-bfa728e2,2025-01-25 18:45:24,Impossible Travel,62,In Review,Unresolved
ALT-b9c2bc26,TXN-d7f639af,2025-09-26 10:18:46,VPN Detected,88,In Review,False Positive (Legit)
ALT-3dc8d2a7,TXN-c31dac59,2025-01-29 20:07:34,High Velocity,62,In Review,False Positive (Legit)
ALT-01405579,TXN-01b7cdd6,2025-06-15 07:39:45,Impossible Travel,77,Unassigned,True Positive (Fraud)
ALT-b664582c,TXN-e2159cd3,2025-05-26 16:51:41,High Velocity,94,Unassigned,Unresolved
ALT-257b9154,TXN-7c4e5900,2025-07-07 23:19:21,High Velocity,53,In Review,Unresolved
ALT-52fc82a3,TXN-a41f4b1d,2025-03-29 01:45:46,VPN Detected,81,In Review,True Positive (Fraud)
ALT-d76f506c,TXN-b674ca82,2025-12-31 02:40:30,High Velocity,81,Closed,True Positive (Fraud)
ALT-cc94feea,TXN-10daa5ab,2025-07-08 02:47:22,High Velocity,58,In Review,False Positive (Legit)
ALT-acc0b7f2,TXN-036be4c9,2025-08-02 09:15:05,High Value,64,Closed,True Positive (Fraud)
ALT-f367148a,TXN-7a0a76f8,2025-06-25 16:21:46,VPN Detected,56,In Review,Unresolved
ALT-6714d8ef,TXN-e24de138,2025-12-27 15:36:42,VPN Detected,78,In Review,Unresolved
ALT-a741eec4,TXN-9d978f99,2025-06-30 10:07:09,Impossible Travel,81,Unassigned,False Positive (Legit)
ALT-d99ae439,TXN-57ad6826,2025-12-28 09:43:14,High Value,50,In Review,False Positive (Legit)
ALT-b4d4c4d6,TXN-27fd9419,2025-08-07 21:57:08,High Value,52,Closed,Unresolved
ALT-00843d6b,TXN-9b0b518c,2025-08-28 23:58:37,VPN Detected,96,In Review,True Positive (Fraud)
ALT-aa9b42a3,TXN-766cc552,2025-05-12 04:54:48,High Velocity,58,Unassigned,False Positive (Legit)
ALT-339f4562,TXN-0510a66a,2025-08-02 09:09:24,Impossible Travel,62,Closed,True Positive (Fraud)
ALT-a832a2d2,TXN-5391444c,2025-07-14 12:49:03,High Velocity,98,Closed,False Positive (Legit)
ALT-2a22e9d5,TXN-19f624b2,2025-12-09 07:20:38,High Value,98,Unassigned,Unresolved
ALT-ca065750,TXN-dd32c907,2025-02-04 22:26:15,Impossible Travel,64,Unassigned,Unresolved
ALT-16a9dab4,TXN-1ef9a028,2025-05-29 22:50:49,High Value,73,Unassigned,True Positive (Fraud)
ALT-9d5d2b15,TXN-afc58fad,2025-05-12 15:22:54,High Value,93,Closed,True Positive (Fraud)
ALT-fdd32ee4,TXN-fa4fbc37,2025-11-04 18:40:22,Impossible Travel,76,Unassigned,False Positive (Legit)
ALT-8bc9952c,TXN-c91a5507,2025-10-11 20:35:28,VPN Detected,91,Unassigned,True Positive (Fraud)
ALT-c5369287,TXN-3dfc6727,2025-03-29 16:38:24,High Value,71,In Review,False Positive (Legit)
ALT-157b67c7,TXN-18294eae,2025-01-11 03:44:15,VPN Detected,50,Unassigned,True Positive (Fraud)
ALT-e68a547f,TXN-652c704d,2025-02-14 13:43:57,Impossible Travel,90,In Review,False Positive (Legit)
ALT-f1f37e11,TXN-a3de9acf,2025-04-14 20:04:23,High Velocity,53,Closed,False Positive (Legit)
ALT-0bb276cf,TXN-0e53ed9d,2025-05-08 01:34:48,Impossible Travel,82,Closed,Unresolved
ALT-2057b398,TXN-9f977882,2025-04-25 19:05:28,High Value,59,Unassigned,True Positive (Fraud)
ALT-6d0deaf0,TXN-59024da2,2025-05-07 20:00:53,Impossible Travel,62,Closed,False Positive (Legit)
ALT-0fc2449d,TXN-e3633203,2025-10-26 12:25:47,High Velocity,80,Closed,True Positive (Fraud)
ALT-d2992c31,TXN-e593a0c0,2025-08-10 11:09:41,High Value,77,Unassigned,Unresolved
ALT-0e491760,TXN-a4d820a8,2025-02-20 18:32:49,High Value,80,Unassigned,False Positive (Legit)
ALT-00e44f4f,TXN-09bd8409,2025-01-29 15:14:12,High Value,89,In Review,Unresolved
ALT-c5ef5648,TXN-c5ec9c2f,2025-02-07 23:36:22,Impossible Travel,88,In Review,True Positive (Fraud)
ALT-dfd17e1c,TXN-34cc9c23,2025-02-19 09:06:32,Impossible Travel,67,In Review,Unresolved
ALT-be7e8cad,TXN-d1e5d110,2025-10-31 06:27:01,High Value,75,In Review,Unresolved
ALT-cedaaaf8,TXN-21f5fd77,2025-05-09 12:09:52,High Value,88,In Review,False Positive (Legit)
ALT-d3cc810f,TXN-0a7a17cf,2025-04-16 14:03:18,High Velocity,70,Closed,Unresolved
ALT-35bb162e,TXN-8e1d5cbc,2025-01-25 13:13:34,High Value,85,Unassigned,Unresolved
ALT-bc391935,TXN-2aca870d,2025-11-21 10:09:38,Impossible Travel,70,In Review,True Positive (Fraud)
ALT-495313e6,TXN-ddbc7516,2025-05-06 08:25:15,Impossible Travel,60,Closed,True Positive (Fraud)
ALT-4105d01b,TXN-79023480,2025-07-15 19:10:09,Impossible Travel,52,Closed,True Positive (Fraud)
ALT-0c4da15f,TXN-520b360f,2025-09-14 01:57:42,High Velocity,96,Closed,Unresolved
ALT-67a88793,TXN-fb13c8e4,2025-11-24 22:40:27,High Value,55,In Review,False Positive (Legit)
ALT-ee59732c,TXN-c2919cf3,2025-09-02 22:17:53,High Value,82,Unassigned,False Positive (Legit)
ALT-6aa1fa41,TXN-d8e8fb84,2025-05-03 05:32:34,High Value,65,Closed,False Positive (Legit)
ALT-81d417b0,TXN-cb85bdd2,2025-03-24 16:40:56,Impossible Travel,91,Unassigned,Unresolved
ALT-5b5bafe8,TXN-4b158d32,2025-07-16 21:06:28,Impossible Travel,90,Closed,Unresolved
ALT-b54f19ad,TXN-9e17bcc8,2025-11-28 00:21:32,High Velocity,81,In Review,False Positive (Legit)
ALT-8ff9a596,TXN-82b571cd,2025-10-22 01:07:34,High Value,77,Closed,Unresolved
ALT-b470885d,TXN-9a29e9cd,2025-05-20 23:24:55,VPN Detected,98,In Review,True Positive (Fraud)
ALT-ffe25813,TXN-41930a09,2025-05-30 21:15:57,High Velocity,73,Closed,False Positive (Legit)
ALT-1795420f,TXN-c0a1281b,2025-12-27 12:09:04,High Velocity,84,Closed,False Positive (Legit)
ALT-7dc7f164,TXN-cfc140f1,2025-02-28 04:29:42,Impossible Travel,95,Closed,True Positive (Fraud)
ALT-3ddee18b,TXN-6401850c,2025-03-06 05:04:41,VPN Detected,68,Unassigned,Unresolved
ALT-758e331f,TXN-31bb49de,2025-06-14 22:36:18,VPN Detected,69,Closed,True Positive (Fraud)
ALT-3fc3bd4a,TXN-23a06c6d,2025-11-13 19:05:03,High Velocity,83,Closed,False Positive (Legit)
ALT-72f1a1ff,TXN-b9aa8521,2025-10-21 04:32:27,High Value,98,Closed,True Positive (Fraud)
ALT-345452a5,TXN-33ed515d,2025-04-06 20:59:20,High Velocity,51,In Review,Unresolved
ALT-b2bd5b8d,TXN-4e6dbce2,2025-09-17 13:46:24,VPN Detected,87,In Review,Unresolved
ALT-0284765b,TXN-3a8aed77,2025-11-09 20:45:55,High Velocity,73,Closed,Unresolved
ALT-81202659,TXN-64cac7ec,2025-06-24 02:31:55,High Velocity,74,In Review,True Positive (Fraud)
ALT-c2f51746,TXN-ae5c1c35,2025-06-28 12:53:52,High Velocity,71,In Review,False Positive (Legit)
ALT-41fd50f5,TXN-1aa6339f,2025-09-15 00:11:48,High Velocity,70,Closed,False Positive (Legit)
ALT-378aa331,TXN-8f225969,2025-08-25 01:13:05,Impossible Travel,92,Unassigned,True Positive (Fraud)
ALT-83b7c8e6,TXN-477e2901,2025-11-11 21:09:35,High Velocity,51,Unassigned,True Positive (Fraud)
ALT-f83e47e2,TXN-8a61b5df,2025-02-12 06:59:42,High Value,89,In Review,Unresolved
ALT-6f5dfb97,TXN-d2330994,2025-10-15 07:29:39,High Value,94,Closed,False Positive (Legit)
ALT-7db11072,TXN-c31ce4bc,2025-09-14 18:48:41,Impossible Travel,82,Unassigned,False Positive (Legit)
ALT-85b3c24c,TXN-e6781c97,2025-12-10 20:53:10,High Velocity,53,Unassigned,Unresolved
ALT-96248950,TXN-e02399d2,2025-08-02 10:18:09,High Value,93,Unassigned,False Positive (Legit)
ALT-6b5e7c91,TXN-d3e572fc,2025-08-28 16:03:15,High Velocity,94,In Review,True Positive (Fraud)
ALT-3b3f3f61,TXN-0ed715cb,2025-12-28 05:13:03,VPN Detected,72,In Review,Unresolved
ALT-c699e61e,TXN-f6c3fb59,2025-07-05 19:25:38,Impossible Travel,53,Closed,Unresolved
ALT-554f2d34,TXN-11f5adf7,2025-04-06 11:17:19,High Velocity,97,Closed,False Positive (Legit)
ALT-b65cc03b,TXN-53cfdf93,2025-05-21 23:33:00,VPN Detected,98,Closed,True Positive (Fraud)
ALT-f86f8f68,TXN-dedac8f1,2025-05-30 22:38:27,Impossible Travel,81,Unassigned,True Positive (Fraud)
ALT-9544bfe3,TXN-8001d145,2025-07-09 20:27:33,Impossible Travel,91,Unassigned,Unresolved
ALT-5317c369,TXN-2e882471,2025-08-13 21:34:26,VPN Detected,57,Closed,True Positive (Fraud)
ALT-af7f19c2,TXN-bfc183c8,2025-07-02 04:57:24,High Velocity,60,Closed,Unresolved
ALT-3ed958ed,TXN-ca277350,2025-04-07 22:43:25,High Value,63,Closed,False Positive (Legit)
ALT-ca8fa336,TXN-f13f0505,2025-01-25 22:38:38,High Value,97,In Review,True Positive (Fraud)
ALT-a4e8bde3,TXN-0c923756,2025-02-25 12:08:07,High Velocity,52,Closed,Unresolved
ALT-09c43677,TXN-8334273c,2025-10-31 12:18:19,VPN Detected,97,Closed,Unresolved
ALT-b9a08ed8,TXN-5c0c7c81,2025-12-19 19:52:04,VPN Detected,67,Unassigned,Unresolved
ALT-96e1223b,TXN-f046a20f,2025-07-26 07:14:54,Impossible Travel,87,In Review,True Positive (Fraud)
ALT-98e4b99a,TXN-ce662e8c,2025-03-08 02:11:30,VPN Detected,76,Closed,Unresolved
ALT-cf4a66b8,TXN-2ee0d738,2025-11-24 07:25:07,High Value,67,In Review,Unresolved
ALT-7d3c3cea,TXN-c180a92e,2025-07-22 09:36:12,High Value,54,Unassigned,True Positive (Fraud)
ALT-d3046e90,TXN-e0effa05,2025-08-11 16:04:59,High Value,81,Unassigned,False Positive (Legit)
ALT-37163fdb,TXN-d0959598,2025-03-13 04:32:11,High Value,67,Closed,Unresolved
ALT-8d2aea19,TXN-2c0ccc33,2025-11-17 14:34:06,High Velocity,54,Unassigned,False Positive (Legit)
ALT-83cb2dd0,TXN-ed02a8f9,2025-11-08 19:44:50,VPN Detected,66,Unassigned,False Positive (Legit)
ALT-47fd9026,TXN-5f9fff84,2025-10-19 01:33:05,VPN Detected,89,Unassigned,Unresolved
ALT-8c9a190c,TXN-efe7715b,2025-01-16 09:05:53,High Velocity,95,Unassigned,Unresolved
ALT-b2315e07,TXN-2d49bf43,2025-06-03 20:38:17,High Velocity,66,Closed,Unresolved
ALT-680b8756,TXN-44695878,2025-07-04 14:17:54,VPN Detected,93,Closed,False Positive (Legit)
ALT-06124d14,TXN-ac2983f5,2025-09-22 21:37:01,Impossible Travel,80,Closed,False Positive (Legit)
ALT-2016dc41,TXN-174f9476,2025-12-10 18:38:05,High Velocity,64,Unassigned,False Positive (Legit)
ALT-0f9e48db,TXN-e0e1b19d,2025-02-26 04:01:06,High Value,97,Closed,False Positive (Legit)
ALT-aa7c36af,TXN-c5679ab7,2025-12-02 21:12:28,VPN Detected,92,Unassigned,True Positive (Fraud)
ALT-80a78c85,TXN-6f8a7d53,2025-11-21 07:27:37,Impossible Travel,84,Unassigned,True Positive (Fraud)
ALT-9c98f8fe,TXN-c341b208,2025-11-19 00:27:39,Impossible Travel,70,Unassigned,Unresolved
ALT-6ba7f183,TXN-2815fd72,2025-05-26 12:59:43,High Velocity,70,In Review,False Positive (Legit)
ALT-40316a64,TXN-6a4096bd,2025-11-01 21:04:23,High Value,87,In Review,True Positive (Fraud)
ALT-3b39cac0,TXN-a30453ac,2025-04-17 02:18:15,VPN Detected,80,In Review,Unresolved
ALT-022d834e,TXN-a38d4908,2025-05-10 10:04:50,High Value,95,In Review,False Positive (Legit)
ALT-5752cbf7,TXN-d68e95ad,2025-09-21 02:29:39,High Velocity,78,Closed,False Positive (Legit)
ALT-b77a120b,TXN-58a4c674,2025-06-03 09:40:36,High Value,99,Unassigned,Unresolved
ALT-f6f36d95,TXN-668ead67,2025-11-25 06:46:46,Impossible Travel,89,Closed,False Positive (Legit)
ALT-d73dc4e0,TXN-da284f57,2025-08-17 04:54:19,VPN Detected,56,Closed,Unresolved
ALT-b8b9c597,TXN-0ac6c38d,2025-02-22 10:55:49,High Velocity,95,Closed,Unresolved
ALT-3e5ec42a,TXN-02bff456,2025-01-19 00:01:20,High Value,97,Closed,Unresolved
ALT-179540b3,TXN-5873f7c5,2025-09-18 09:11:59,High Velocity,69,Closed,True Positive (Fraud)
ALT-6db03917,TXN-ee97bbe7,2025-06-08 10:30:49,Impossible Travel,89,Unassigned,Unresolved
ALT-8586b896,TXN-2a651665,2025-07-05 01:28:49,Impossible Travel,84,In Review,True Positive (Fraud)
ALT-c6d17186,TXN-d0d1879f,2025-01-06 19:37:39,VPN Detected,77,Closed,Unresolved
ALT-a27ec265,TXN-749f811b,2025-02-07 19:41:19,High Velocity,58,Unassigned,Unresolved
ALT-29687baf,TXN-cab80f89,2025-01-23 01:31:44,High Value,64,Closed,Unresolved
ALT-e9b58912,TXN-83f66775,2025-02-15 20:28:07,High Velocity,74,In Review,Unresolved
ALT-7345a223,TXN-6e205604,2025-07-08 02:31:26,High Velocity,84,Closed,Unresolved
ALT-4cd7d42f,TXN-2b66df3e,2025-11-23 08:05:34,VPN Detected,93,Closed,True Positive (Fraud)
ALT-18876552,TXN-9bde07b2,2025-08-08 04:27:02,Impossible Travel,70,Closed,True Positive (Fraud)
ALT-5dc07760,TXN-e597c6fc,2025-03-22 06:23:23,High Value,60,Unassigned,False Positive (Legit)
ALT-66968701,TXN-e981f74d,2025-09-21 14:46:39,VPN Detected,73,Closed,True Positive (Fraud)
ALT-1d781000,TXN-e97df674,2025-11-29 13:37:43,VPN Detected,89,Unassigned,Unresolved
ALT-32a9d53d,TXN-597a8e5a,2025-04-23 20:55:51,VPN Detected,79,Closed,False Positive (Legit)
ALT-b99eb873,TXN-7bd447d9,2025-11-05 03:48:22,VPN Detected,57,Closed,Unresolved
ALT-01b70d44,TXN-99c0e1aa,2025-01-16 10:50:49,Impossible Travel,86,Unassigned,Unresolved
ALT-ba025ae9,TXN-0c8cabcb,2025-11-03 02:14:09,Impossible Travel,80,Unassigned,Unresolved
ALT-fd361d7f,TXN-623e45fd,2025-12-18 07:54:08,High Velocity,86,Unassigned,Unresolved
ALT-7b24ab40,TXN-8fbafe03,2025-06-17 18:56:47,High Value,67,Unassigned,Unresolved
ALT-29200738,TXN-f8d48157,2025-11-05 19:50:53,High Value,65,Closed,Unresolved
